"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-02-27","10.07",",,W",,,,,"0.00",",,W,2400",,,,,"58","H,,S","64",",,W","52",",,W","  260",",,W","  260",",,W",,,"23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-02-28","11.41",",,W",,,,,"0.00","T,,W,2400",,,,,"58","H,,S","61",",,W","53",",,W","  270",",,W","  260",",,W",,,"25.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-01","6.71",",,W",,,,,"0.25",",,W,2400",,,,,"56","H,,S","63",",,W","50",",,W","  300",",,W","  150",",,W",,,"16.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-02","5.37",",,W",,,,,"0.17",",,W,2400",,,,,"54","H,,S","60",",,W","47",",,W","  120",",,W","  120",",,W",,,"14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-03","8.50",",,W",,,,,"0.07",",,W,2400",,,,,"54","H,,S","63",",,W","47",",,W","  260",",,W","  280",",,W",,,"21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-04","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","68",",,W","47",",,W","  270",",,W","  280",",,W",,,"14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-05","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","73",",,W","49",",,W","  270",",,W","  280",",,W",,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-06","3.36",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","79",",,W","50",",,W","  250",",,W","  240",",,W",,,"14.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-07","5.59",",,W",,,,,"0.00",",,W,2400",,,,,"68","H,,S","83",",,W","51",",,W","  230",",,W","  240",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-08","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","71",",,W","51",",,W","  240",",,W","  230",",,W",,,"18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-09","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","64",",,W","53",",,W","  260",",,W","  250",",,W",,,"14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-10","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","68",",,W","55",",,W","  260",",,W","  290",",,W",,,"16.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-11","4.25",",,W",,,,,"0.00","T,,W,2400",,,,,"62","H,,S","71",",,W","58",",,W","  270",",,W","  290",",,W",,,"16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-12","3.80",",,W",,,,,"0.00",",,W,2400",,,,,"67","H,,S","81",",,W","54",",,W","  250",",,W","  250",",,W",,,"14.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-13","4.92",",,W",,,,,"0.00",",,W,2400",,,,,"74","H,,S","85",",,W","60",",,W","  240",",,W","  230",",,W",,,"16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-14","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"74","H,,S","90",",,W","64",",,W","  260",",,W","  260",",,W",,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-15","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"75","H,,S","88",",,W","66",",,W","  280",",,W","  280",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-16","5.14",",,W",,,,,"0.00",",,W,2400",,,,,"74","H,,S","87",",,W","63",",,W","  260",",,W","  260",",,W",,,"15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-17","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"67","H,,S","78",",,W","60",",,W","  270",",,W","  270",",,W",,,"15.0",",,W","19.9",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-18","6.71",",,W",,,,,"0.00","T,,W,2400",,,,,"65","H,,S","72",",,W","60",",,W","  150",",,W","  160",",,W",,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-19","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","68",",,W","59",",,W","  250",",,W","  250",",,W",,,"17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-20","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","70",",,W","57",",,W","  260",",,W","  260",",,W",,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-21","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"63","H,,S","68",",,W","60",",,W","  270",",,W","  250",",,W",,,"16.1",",,W","21.0",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-22","9.17",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","66",",,W","58",",,W","  270",",,W","  280",",,W",,,"21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-23","9.40",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","68",",,W","55",",,W","  250",",,W","  260",",,W",,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-24","7.38",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","71",",,W","54",",,W","  330",",,W","  360",",,W",,,"21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-25","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","76",",,W","57",",,W","  270",",,W","  270",",,W",,,"19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-26","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"69","H,,S","85",",,W","58",",,W","  270",",,W","  270",",,W",,,"16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-27","5.82",",,W",,,,,"0.00",",,W,2400",,,,,"69","H,,S","83",",,W","60",",,W","  260",",,W","  210",",,W",,,"16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-28","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","71",",,W","57",",,W","  260",",,W","  270",",,W",,,"14.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-29","6.26",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","68",",,W","56",",,W","  270",",,W","  280",",,W",,,"13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-30","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","67",",,W","56",",,W","  270",",,W","  250",",,W",,,"16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-03-31","4.70",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","66",",,W","55",",,W","  260",",,W","  270",",,W",,,"16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-01","8.28",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","68",",,W","55",",,W","  270",",,W","  280",",,W",,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-02","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","70",",,W","53",",,W","  250",",,W","  260",",,W",,,"18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-03","7.38",",,W",,,,,"0.00",",,W,2400",,,,,"65","H,,S","83",",,W","55",",,W","  280",",,W","  280",",,W",,,"19.9",",,W","25.1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-04","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"69","H,,S","78",",,W","58",",,W","  270",",,W","  270",",,W",,,"15.0",",,W","18.1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-05","11.41",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","68",",,W","54",",,W","  270",",,W","  260",",,W",,,"25.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-06","9.62",",,W",,,,,"0.00",",,W,2400",,,,,"58","H,,S","63",",,W","54",",,W","  250",",,W","  230",",,W",,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-07","8.05",",,W",,,,,"0.10",",,W,2400",,,,,"57","H,,S","65",",,W","50",",,W","  230",",,W","  230",",,W",,,"21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-08","10.96",",,W",,,,,"0.00",",,W,2400",,,,,"57","H,,S","65",",,W","48",",,W","  260",",,W","  260",",,W",,,"25.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-09","6.26",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","69",",,W","52",",,W","  270",",,W","  240",",,W",,,"18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-10","7.83",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","65",",,W","51",",,W","  270",",,W","  250",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-11","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","68",",,W","53",",,W","  270",",,W","  270",",,W",,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-12","7.38",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","70",",,W","54",",,W","  260",",,W","  250",",,W",,,"15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-13","6.93",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","66",",,W","57",",,W","  250",",,W","  270",",,W",,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-14","8.28",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","66",",,W","56",",,W","  270",",,W","  260",",,W",,,"23.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-15","7.61",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","75",",,W","56",",,W","  260",",,W","  260",",,W",,,"21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-16","7.61",",,W",,,,,"0.00",",,W,2400",,,,,"65","H,,S","77",",,W","56",",,W","  270",",,W","  240",",,W",,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-17","9.84",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","74",",,W","56",",,W","  250",",,W","  240",",,W",,,"25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-18","7.38",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","72",",,W","55",",,W","  260",",,W","  260",",,W",,,"15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-19","8.05",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","65",",,W","56",",,W","  260",",,W","  270",",,W",,,"19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-20","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","64",",,W","56",",,W","  260",",,W","  250",",,W",,,"18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-21","7.61",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","65",",,W","57",",,W","  270",",,W","  300",",,W",,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-22","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","65",",,W","54",",,W","  260",",,W","  260",",,W",,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-23","9.17",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","66",",,W","56",",,W","  250",",,W","  260",",,W",,,"19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-24","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","64",",,W","57",",,W","  260",",,W","  280",",,W",,,"14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-25","12.08",",,W",,,,,"0.01",",,W,2400",,,,,"59","H,,S","63",",,W","56",",,W","  270",",,W","  270",",,W",,,"31.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-26","10.07",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","70",",,W","51",",,W","  270",",,W","  270",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-27","8.28",",,W",,,,,"0.00",",,W,2400",,,,,"64","H,,S","76",",,W","55",",,W","  260",",,W","  280",",,W",,,"19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-28","7.38",",,W",,,,,"0.00",",,W,2400",,,,,"68","H,,S","80",",,W","56",",,W","  260",",,W","  260",",,W",,,"18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-29","7.38",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","76",",,W","59",",,W","  260",",,W","  260",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-04-30","7.61",",,W",,,,,"0.00",",,W,2400",,,,,"66","H,,S","73",",,W","59",",,W","  270",",,W","  270",",,W",,,"16.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-01","8.95",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","72",",,W","55",",,W","  260",",,W","  260",",,W",,,"19.9",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-02","8.28",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","68",",,W","57",",,W","  250",",,W","  220",",,W",,,"21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-03","11.18",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","67",",,W","56",",,W","  270",",,W","  260",",,W",,,"23.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-04","10.07",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","64",",,W","56",",,W","  270",",,W","  250",",,W",,,"19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-05","6.71",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","65",",,W","57",",,W","  260",",,W","  260",",,W",,,"15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-06","8.72",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","64",",,W","56",",,W","  270",",,W","  260",",,W",,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-07","10.51",",,W",,,,,"0.11",",,W,2400",,,,,"59","H,,S","63",",,W","54",",,W","  290",",,W","  250",",,W",,,"19.9",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-08","8.05",",,W",,,,,"0.10",",,W,2400",,,,,"56","H,,S","62",",,W","49",",,W","  340",",,W","  330",",,W",,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-09","7.16",",,W",,,,,"0.00",",,W,2400",,,,,"59","H,,S","64",",,W","55",",,W","  260",",,W","  280",",,W",,,"17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-10","6.49",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","66",",,W","54",",,W","  260",",,W","  280",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-11","8.28",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","67",",,W","57",",,W","  260",",,W","  260",",,W",,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-12","7.83",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","70",",,W","57",",,W","  260",",,W","  120",",,W",,,"16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-13","9.40",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","67",",,W","55",",,W","  270",",,W","  280",",,W",,,"19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-14","6.93",",,W",,,,,"0.19",",,W,2400",,,,,"59","H,,S","64",",,W","54",",,W","  240",",,W","  270",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-15","10.29",",,W",,,,,"0.03",",,W,2400",,,,,"57","H,,S","64",",,W","54",",,W","  260",",,W","  270",",,W",,,"25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-16","6.04",",,W",,,,,"0.00",",,W,2400",,,,,"60","H,,S","67",",,W","52",",,W","  250",",,W","  280",",,W",,,"16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-17","7.61",",,W",,,,,"0.00",",,W,2400",,,,,"62","H,,S","68",",,W","57",",,W","  260",",,W","  240",",,W",,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-18","9.17",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","66",",,W","58",",,W","  260",",,W","  260",",,W",,,"21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","2015-05-19","8.05",",,W",,,,,"0.00",",,W,2400",,,,,"61","H,,S","66",",,W","54",",,W","  270",",,W","  260",",,W",,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,
